species;44;62;69;72;76;79;83;86;91;98;105;112;119;126;133;140
X41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X42;0;0;0;0;0;0;0;0;0;0;0;0;0;0,211618059;0;0
X43;0;0;0;0;0,719013646;0;1,042818262;0;0;0;0;0;0;0;0;0
X44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X45;0,32390485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X47;0;0;0,302401052;0;0;0;0;0;0;0;0;0;0;0;0;0
X48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X51;0;0;0;0;0;0;0;0;0,359510693;0,373297704;0;0;0;0;0;0
X52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X53;0;0;0;0;0;0;0;0;0;0;1,769670341;0,406960667;0;0,922650066;0;0
X54;0,647809701;0;0;0;0;0;0;0;0;0;0;0;0;0;0,379525443;0
X55;0;0;0;0;0;0,317070127;2,085636524;1,667454431;0;0;0;0,569802752;0;0;0,189762722;0,717482931
X56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X59;0;0;0;0,29569837;0;0,552260688;0;0;0,359510693;0;0;0;0,763650593;0,326821791;0;0
X60;0;0,552859503;0;0;0;0;0;0;0;0;0;0;0,763650593;0;0;0
X61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X64;0,32390485;0;0,302401052;3,150867632;0,666267489;3,549711494;0;0,320489201;0;0,330293389;8,316687271;4,444555267;0;0;0,743566852;2,251692106
X65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X67;0;0;0;0;0,719013646;0;0;0;0;0,373297704;0;0,691862043;0,94711258;0,721150256;0;0,91159912
X68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X69;3,493212227;0;0;0;0;0;0,347606088;0;0;0;0;0;0;1,307287165;0;0
X70;0;0;0;0;0;0;0;0;0;0;0;0;1,385124765;0;0;0
X71;0,32390485;0;0;0;0;0;0;0,961467602;0;0;0;0;0;0;0,189762722;0
X72;2,2813882;0;1,014056713;0;0;1,489100377;0;0;0;0;0;0;0,90259433;0;0,948813609;0
X73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X76;0;0;0;0;0;0;0,695212175;0;0;0;0;0;0;0;0;0
X77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X80;0;0;0;0;0;0;0;0;0;0;0,927432658;0;0;0;0;0
X81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X84;0,45627764;0;0,25150158;1,833962125;0,719013646;0;1,042818262;0,961467602;0;0;5,818279553;0;0;3,959606746;1,859339624;0
X85;0;0;0;0;0;0;0;0;0;0,373297704;0;0;0;0;0;0
X86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,789118734
X93;0;0;0;0;0;0;0;0;0;0;0;0;1,01820079;0;0;0
X94;0;0;0;0;0;0;2,433242611;0,337343164;0,74979756;1,493190816;0;0;0;2,441128405;0,189762722;0
X95;1,627504689;0;0;0;0;0;0;0;0,719021386;0;0;0;0,692562383;0;0,189762722;0
X96;20,33505183;3,230672071;1,209604209;2,198644871;1,207353505;5,36537333;3,426383027;5,764617305;1,484207033;24,03562016;7,593380951;3,659296486;5,618412611;8,969913283;25,77164005;34,27437979
X97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X100;0;1,399123667;0,503003161;0,631244676;0;0,705571685;0;0;1,373620135;0;0;0;0;0;0;0
X101;31,4331771;0;3,140973304;0;0;2,703553288;1,390424349;1,669861857;0;0;0;0,34115393;0;0;0,189762722;0,717482931
X102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X104;0,22813882;0;0,302401052;0;1,078520469;1,268280507;0;0,657832365;1,290645537;1,981760335;9,473500231;10,48145974;5,1147012;2,29701702;0,627381061;0,717482931
X105;0;0;0,25150158;0;0;0;0;0;0;0;0;0;0;0,423236119;0;0
X106;30,85145838;0;0;0;1,438027291;1,238582322;0;0,961467602;1,49959512;0;0;0;2,378551924;2,239628596;2,39203018;3,165362111
X107;0;0;0;0;0;0;0,347606088;0;0;0;0;0;0;0;0;0
X108;0;0;0;0;0,514712937;0;0;0;0;0;0;0;0;0;0;0
X109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X112;0,647809701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X114;16,63226229;0;0;1,507628293;0;0,893460226;0;0,555818144;0;0;0;1,023461789;0,763650593;0,595828274;0;0,730778438
X115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X116;0;0;0;0;0;0;0;0,674686328;0;0;0;0;0;0;0;0
X117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X120;0;0;0,503003161;0,29569837;0,257356469;2,084740528;0;1,68671582;1,12469634;0;1,854865316;0;0;0;0;0
X121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X122;38,97667031;38,95357204;63,28699633;89,49642279;45,01363828;65,73245322;39,62695511;66,86001445;124,1721325;89,7172426;329,1061507;71,22298055;29,66783512;69,0713315;66,42392677;19,328169
X123;0,68441646;0;0;1,182793482;0;0;0;0;0;0;0,618288439;4,213629476;0;0,595828274;0;0,204699282
X124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,204699282
X125;0;0;0;0;0;0;0;0,337343164;0;0;0;0;0;0;0;0
X126;0;0;0;0,29569837;0;0;0;0;0;0;0;0;0;0;0;0
X127;0,971714551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,204699282
X129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X131;42,2445221;59,70207506;54,87478401;52,93800477;51,42631282;74,85414186;61,07910741;69,77090092;71,01680232;89,0747101;60,68281951;96,25392942;88,65020561;58,56399543;35,32343174;52,86193719
X132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X134;24,7918212;29,45735895;20,21261346;31,433588;41,31152973;24,81837763;30,2912686;16,73803377;30,12660777;14,53507258;20,89554318;34,89190637;48,34584993;39,03224044;44,54476664;60,56578674
X135;5,448611986;0;0;0;2,543230442;0;1,042818262;0;44,72893416;1,321173557;1,236576877;0;22,85455862;4,066566207;1,21731952;0,614097847
X136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X138;0;0;2,116807365;2,113593254;0,514712937;1,191280302;0;2,512461274;0;0;3,719642086;3,752693223;0;6,574181075;1,816730764;0,526079156
X139;0;1,16937073;0,711655661;5,839790385;0,719013646;1,997981603;1,390424349;2,968672622;0,359510693;3,063363128;3,3897243;0,569802752;0;0,653643582;3,156247325;0
X140;4,299937448;2,923426825;2,134966982;1,536764733;3,133720655;1,268280507;0,347606088;2,073103889;0;0;0;0;59,63145309;2,461364904;0,721608285;0,263039578
X141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X142;0;0;0;0;0,719013646;0;0;0;1,12469634;0;0,388908138;0,854704128;0,90259433;0,509532197;0;0,789118734
X143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X145;737,1338451;55,10198123;35,28082965;37,5277298;25,03002432;23,70828748;7,746620194;11,53012505;8,490506906;12,92503862;23,81211502;20,12174531;15,65177873;22,15789467;11,97356324;24,62379722
X146;0;2,331872778;0;2,467564506;0,257356469;1,801291144;6,008589758;6,576806662;4,314421902;2,072482961;0,927432658;1,261664795;0,254550198;0,624735929;1,487978695;5,175822355
X147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X148;0;0;0;0;1,180980426;0,317070127;0;0;0;0;0;0;0;0;0;0,263039578
X149;2,183538578;0,932749111;0;0;0,666267489;0;0;0,674686328;0;0;0;0;0;0;0;0,204699282
X150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X151;0;0;0;0;0;0;0;0;0;0;0;2,564112383;0;0;0;0
X152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X153;0;0;2,429317643;3,051247794;6,138608275;5,764323021;0;1,667454431;4,185283043;0,66215811;9,945223655;1,59326454;1,805188659;6,334082247;1,479814181;0
X154;1,00832131;0;0;0;0;0;0;0,640978401;0;0;0;0;0;0;0;0
X155;0,91255528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X156;0;0;0;0;0;0;0;0;0;0;0;0,406960667;0;0,653643582;0;0
X157;7,901581152;1,105719006;0,302401052;0,887095111;4,193480774;2,219490887;0;2,308432832;3,235596239;0;0,309144219;0,406960667;0;0;0;0
X158;0;0;0;0;0;0;0;0;0;0;0;3,696440673;0,254550198;1,191656549;0,379525443;1,092419801
X159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X161;2,124379307;0,466374556;0,302401052;1,241066363;0;0;0;0;0;0;0;0,34115393;0;0;0,247855617;0
X162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X163;2,291275265;10,51746789;9,498508847;7,131416177;9,750023703;11,40593075;14,15249388;12,34205051;15,61313426;6,961302486;6,646125385;2,672978883;3,78845032;1,999529767;0,569288165;2,115916213
X164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X165;62,44928395;1,754056095;5,600035024;3,744622078;2,055200186;5,249873022;1,042818262;1,667454431;0;0;2,302763805;0;0,601729553;0;0,379525443;0
X166;2,951055621;0,584685365;8,079713847;0,93615552;0;1,104521377;1,390424349;0;1,12469634;0,66215811;5,444713927;0;17,08607932;1,220564203;0,948813609;3,684587083
X167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X168;0;0,932749111;0,503003161;0,930799772;0;0,297820075;0;0;0;0;0;0,569802752;0;0;0;0
X169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X171;0;0;0;0,620533182;0;0;0;0;0;0;0;0;0;0;0;0
X172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X174;49,61105533;8,606406438;4,59702448;7,298358268;8,761577158;5,579667625;5,859625637;2,698745312;7,660898623;5,135846089;3,873738866;3,136192103;2,887652319;1,672707975;1,634287565;1,482723064
X175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X178;0;0;1,71260737;0;0;0;0;0;0,37489878;0;0;0;0;0;0;0
X179;1,36883292;1,105719006;9,797375832;4,296170883;1,233726583;4,226274409;0;3,842572541;4,249705681;4,178542244;1,151381903;1,546566171;0,254550198;0,423236119;3,406256205;0
X180;0;0;0,604802104;0,631244676;0;0;0;0;0;0;0;0;0;0;0;0
X181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,614097847
X182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X183;1,311580276;0;0;0;0;0;0;0;0;0;0,309144219;0;0;0,326821791;0;0
X184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X185;59,78344361;7,314476987;1,006006322;3,410574793;0,514712937;4,101972183;3,773989114;2,39359309;0,915746757;1,325887553;1,166724413;2,726665381;0,509100395;0;0,736247329;0,204699282
X186;2,179548359;0,466374556;0;0;0;1,825420555;0;0;0;0;0;0;0;0;0;0
X187;0,68441646;0;0;0;0;1,257832374;3,128454786;2,698745312;3,690599327;0,373297704;0;1,098822711;0;1,173294028;0;1,607915864
X188;0;0;0,503003161;0,310266591;0;1,881524494;0;0;0,915746757;4,551839948;0,388908138;0;1,458009304;2,672982963;1,050360355;2,870573253
X189;0;0;0;0;0;0;0;0;0;0;0;3,133915134;0;0;0;0
X190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X193;155,6212914;659,1880499;916,84727;497,8598832;596,254839;703,1481905;697,8413518;1121,580147;876,5489865;1099,073935;969,5657792;499,5858772;693,9571245;775,2211988;752,7709914;881,4036361
X194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X196;0;0;0;0;0;0;0;0;0;0;0;0,813921335;0;0;0;0
X197;2,208174682;0,584685365;0;0;0;0;0;0;0;0;0;0;0;0;0;0,239160977
X198;8,131626599;0;3,829414735;1,478491852;0;5,137338471;12,86135581;3,909988395;4,544793736;5,4997158;9,393736314;0,284901376;1,781851383;1,489570686;6,735010663;3,332512318
X199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,239160977
X200;1,303599839;1,137544868;0;0,310266591;0;0,595640151;0;0;0,734409473;0;0,927432658;0;0;0,211618059;0;0,717482931
X201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X202;0;0;0;0;0;0;0;0;0;0;0;0,854704128;0;0;0;0
X203;17,48514126;2,686805206;1,926314482;0,620533182;4,113742332;3,072804796;2,383564765;6,289134946;2,203228419;2,029478646;4,045179169;2,441764005;1,781851383;1,528596589;3,988030151;2,152448793
X204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X206;1,619524252;1,658578509;2,429317643;0,887095111;2,873022227;3,448581878;3,277418906;7,89158095;5,927474211;6,950303161;2,318106315;4,748565012;0;1,730523284;0,743566852;0,614097847
X207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,204699282
X209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X212;0,22813882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X214;0,45627764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X215;259,9063508;58,65809026;140,446322;103,4301416;70,5280413;103,8000766;35,65432403;95,36983605;50,28469164;173,5074681;98,33036953;72,11155279;50,23720238;77,14241271;58,01148957;87,62488496
X216;0;0;0;0;0;0;0;0;0;0;0;0;0,254550198;0;0;0
X217;0;0;0;0;0;0;0;0,674686328;0;1,493190816;0,927432658;0;0;0;0;0
X218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X219;0;0;0;0;0;0;0;0;0;0;0;0;0;0,326821791;0;0
X220;2,480900698;2,59132762;1,512005261;1,848530345;1,514114171;0;0,695212175;0,961467602;3,72424579;1,651466946;1,55563255;1,220882002;3,462811913;3,960460514;18,5029307;278,386255
X221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X222;0;0;0,711655661;1,562044448;0,719013646;0,297820075;0;0;0;0;0;0,682307859;0;1,634108956;0;0,956643908
X223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X230;1,112067778;0,932749111;14,43572885;9,179881782;108,1511399;25,97932962;13,85456564;7,416108213;16,23092267;6,547742272;12,19442817;11,07720177;8,527605877;6,276266938;18,33082001;0,730778438
X231;1,468589169;0;0;0;0;0,317070127;0;0,555818144;1,373620135;0;0;1,364615718;0;0;0,189762722;0,409398565
X232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X233;0,647809701;0;2,266510002;0,921587299;0;2,241974083;0;3,42006912;0;0;2,323537372;1,705769648;0;3,930699091;0,48107219;0
X234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X238;1243,923392;1169,591845;518,3477215;742,7277768;827,1127322;872,6619759;999,4130831;1234,364802;1367,496856;1487,86924;1118,446902;972,3266026;866,3473868;579,1253697;460,3013661;399,9296782
X239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X242;2,399706742;0;5,693245287;0;1,358908056;1,680911477;3,128454786;0;0,359510693;0;1,705248933;0;0,601729553;0;0,189762722;0,730778438
X243;456,9616396;150,0204665;133,8721454;100,44364;151,740492;92,91884873;98,4217146;93,92755108;85,69714213;111,3336035;156,503467;209,7384486;318,6141564;220,6641584;271,1441868;351,8732648
X244;0;0,584685365;1,926314482;1,211929922;4,750294783;0,912710278;7,746620194;6,91085196;9,261433133;11,55574589;12,32470001;14,15821387;16,54754772;10,68036651;10,25274968;33,17107243
X245;0;0;0;0;0;0,317070127;0;0;0;0;0;0;0;0;0;0
X246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X250;9,71783952;50,15169969;5,739628436;1,551332954;0;3,593090957;14,50003055;10,28276661;5,02424525;8,664800881;6,555499354;5,688184247;0,90259433;6,114813242;2,056421868;4,83161827
X251;7,919448655;5,505761809;12,58652384;18,88753167;8,787640632;16,23341408;33,56861809;23,69463277;34,20733808;63,51389414;62,39587919;46,4368753;42,89798002;66,29659553;50,56595182;93,81708297
X252;0,983685207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X256;0,983685207;2,275089736;1,359306846;1,556688701;1,952740229;0,893460226;2,234600644;0,876307344;1,748518915;0;4,178402688;1,430422456;0,90259433;0,297914137;2,552133102;1,228195694
X257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X258;0;0;0;0;0;0;0;0;0;0;0;0,569802752;0;0;0;0
X259;25,35410587;1,16937073;0,754504741;1,262489352;1,953049832;0,595640151;0,695212175;0,320489201;1,12469634;0;0;0;0,509100395;0,980465374;0;0
X260;0;0;0;0;0,257356469;0;0;0;0;0;0;0;0;0;0;0
X261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X263;0;2,971217228;20,18698705;13,93114278;23,36738795;39,45694974;14,64906409;26,26158034;35,33519829;40,70678482;11,59596263;4,322495975;13,53639867;7,460699426;8,282008815;17,28437196
X264;0;0;0;0;1,438027291;0,470381124;0;0;0;0;0;0;0;0;0;0,478321954
X265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X266;4,558609217;2,798247333;5,343478831;2,08981256;7,546920529;11,27812799;10,17986281;19,30916965;11,54160199;23,03176848;18,47346933;7,07447439;12,30134059;3,999486418;9,163720025;12,04388825
X267;2,295265483;4,67748292;2,429317643;2,069888593;11,51337908;0;0;0,337343164;0,457873378;1,493190816;1,236576877;2,901627705;5,795049258;9,277518786;2,034463302;0,789118734
X268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X269;4,051152743;1,105719006;3,571921599;0,315622338;0;0;0;0;0;0;0,777816275;0;0;1,230682452;0,189762722;0
X270;0;1,865498222;0;0;0;0,95121038;0;0;0;0;0;0;0,763650593;0;0;0
X271;1775,397696;28966,00516;31380,93725;29732,50988;25462,43543;30782,60689;29598,77149;39645,89549;32888,71652;22727,53565;20417,89337;21412,57019;18878,19974;11558,41725;11871,23103;9326,908812
X272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X273;0;0;0,604802104;0;0;0,634140253;0;0;0;0;0;1,023461789;0;2,114306614;0;0
X274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X275;32,96422097;0;0,302401052;0,887095111;0;0,95121038;0,695212175;0;0;0;0,927432658;2,046923577;0;0;0,247855617;0
X276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X277;148,1860657;9,593814636;14,08336527;13,3466008;4,776667861;4,422964868;10,27914908;3,135695272;2,953025979;4,936136977;5,606242776;1,771576385;1,157144527;4,720209789;18,65919037;106,1533521
X278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,409398565
X279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X286;23,904773;169,7220543;20,62951981;60,27642932;1491,864366;180,5555046;141,3259498;116,3852468;110,5406216;60,61158105;225,8561445;907,1693614;515,7436252;801,5378764;262,5653838;271,0260883
X287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X288;52,83344817;66,35851906;40,19752317;24,15884733;27,82428991;23,24182891;8,29286825;6,289134946;13,1368272;15,122991;5,974377348;5,86314657;5,924306399;12,48936848;3,689401161;8,311543966
X289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X290;0;0;0;0;0;0;0;1,281956802;0;0,330293389;0;0;0;0;0;0
